,compare,gcor,task,data type
35217,mriqc,0.037914,mriqc,gcor
35218,mriqc,0.0117045,mriqc,gcor
35219,mriqc,0.0503318,mriqc,gcor
35220,mriqc,0.015801,mriqc,gcor
35221,mriqc,0.0120355,mriqc,gcor
35222,mriqc,0.0307759,mriqc,gcor
35223,mriqc,0.0157612,mriqc,gcor
35224,mriqc,0.0052159,mriqc,gcor
35225,mriqc,0.0437602,mriqc,gcor
35226,mriqc,0.0180967,mriqc,gcor
35227,mriqc,0.0245443,mriqc,gcor
35228,mriqc,0.0393028,mriqc,gcor
35229,mriqc,0.0142758,mriqc,gcor
35230,mriqc,0.0122084,mriqc,gcor
35231,mriqc,0.0128112,mriqc,gcor
35232,mriqc,0.0245702,mriqc,gcor
35233,mriqc,0.00511767,mriqc,gcor
35234,mriqc,0.0137641,mriqc,gcor
35235,mriqc,0.0387127,mriqc,gcor
35236,mriqc,0.0319677,mriqc,gcor
35237,mriqc,0.0400566,mriqc,gcor
35238,mriqc,0.00887326,mriqc,gcor
35239,mriqc,0.0209438,mriqc,gcor
35240,mriqc,0.0302425,mriqc,gcor
35241,mriqc,0.0105156,mriqc,gcor
35242,mriqc,0.0110174,mriqc,gcor
35243,mriqc,0.0700267,mriqc,gcor
35244,mriqc,0.0311338,mriqc,gcor
35245,mriqc,0.0318725,mriqc,gcor
35246,mriqc,0.0120068,mriqc,gcor
35247,mriqc,0.00952098,mriqc,gcor
35248,mriqc,0.0299581,mriqc,gcor
35249,mriqc,0.00987833,mriqc,gcor
35250,mriqc,0.0649213,mriqc,gcor
35251,mriqc,0.102723,mriqc,gcor
35252,mriqc,0.0206276,mriqc,gcor
35253,mriqc,0.0141174,mriqc,gcor
35254,mriqc,0.113909,mriqc,gcor
35255,mriqc,0.02143,mriqc,gcor
35256,mriqc,0.0128812,mriqc,gcor
35257,mriqc,0.020825,mriqc,gcor
35258,mriqc,0.0164345,mriqc,gcor
35259,mriqc,0.0345464,mriqc,gcor
35260,mriqc,0.0491005,mriqc,gcor
35261,mriqc,0.0380146,mriqc,gcor
35262,mriqc,0.00834357,mriqc,gcor
35263,mriqc,0.0366622,mriqc,gcor
35264,mriqc,0.0214988,mriqc,gcor
35265,mriqc,0.0193218,mriqc,gcor
35266,mriqc,0.0158119,mriqc,gcor
35267,mriqc,0.0482698,mriqc,gcor
35268,mriqc,0.0446827,mriqc,gcor
35269,mriqc,0.0163846,mriqc,gcor
35270,mriqc,0.013394,mriqc,gcor
35271,mriqc,0.0228763,mriqc,gcor
35272,mriqc,0.0388509,mriqc,gcor
35273,mriqc,0.0416142,mriqc,gcor
35274,mriqc,0.0137424,mriqc,gcor
35275,mriqc,0.0204967,mriqc,gcor
35276,mriqc,0.0218664,mriqc,gcor
35277,mriqc,0.0307004,mriqc,gcor
35278,mriqc,0.0151963,mriqc,gcor
35279,mriqc,0.00986257,mriqc,gcor
35280,mriqc,0.0227138,mriqc,gcor
35281,mriqc,0.00849061,mriqc,gcor
35282,mriqc,0.0130097,mriqc,gcor
35283,mriqc,0.0139773,mriqc,gcor
35284,mriqc,0.0258052,mriqc,gcor
35285,mriqc,0.0155253,mriqc,gcor
35286,mriqc,0.00915252,mriqc,gcor
35287,mriqc,0.0408408,mriqc,gcor
35288,mriqc,0.00984088,mriqc,gcor
35289,mriqc,0.0232621,mriqc,gcor
35290,mriqc,0.0277537,mriqc,gcor
35291,mriqc,0.00739019,mriqc,gcor
35292,mriqc,0.0148541,mriqc,gcor
35293,mriqc,0.0292351,mriqc,gcor
35294,mriqc,0.00873293,mriqc,gcor
35295,mriqc,0.0210278,mriqc,gcor
35296,mriqc,0.0146433,mriqc,gcor
35297,mriqc,0.0157889,mriqc,gcor
35298,mriqc,0.0382706,mriqc,gcor
35299,mriqc,0.0113288,mriqc,gcor
35300,mriqc,0.0243569,mriqc,gcor
35301,mriqc,0.00890891,mriqc,gcor
35302,mriqc,0.0279726,mriqc,gcor
35303,mriqc,0.00731569,mriqc,gcor
35304,mriqc,0.0209649,mriqc,gcor
35305,mriqc,0.0132001,mriqc,gcor
35306,mriqc,0.0247548,mriqc,gcor
35307,mriqc,0.0284835,mriqc,gcor
35308,mriqc,0.0370253,mriqc,gcor
35309,mriqc,0.00872016,mriqc,gcor
35310,mriqc,0.0118568,mriqc,gcor
35311,mriqc,0.0267535,mriqc,gcor
35312,mriqc,0.0250258,mriqc,gcor
35313,mriqc,0.0256731,mriqc,gcor
35314,mriqc,0.0262549,mriqc,gcor
35315,mriqc,0.110009,mriqc,gcor
35316,mriqc,0.0248853,mriqc,gcor
35317,mriqc,0.0385893,mriqc,gcor
35318,mriqc,0.0116601,mriqc,gcor
35319,mriqc,0.0281896,mriqc,gcor
35320,mriqc,0.0108513,mriqc,gcor
35321,mriqc,0.0204669,mriqc,gcor
35322,mriqc,0.0240328,mriqc,gcor
35323,mriqc,0.0102841,mriqc,gcor
35324,mriqc,0.0200625,mriqc,gcor
35325,mriqc,0.0117969,mriqc,gcor
35326,mriqc,0.0244993,mriqc,gcor
35327,mriqc,0.0208126,mriqc,gcor
35328,mriqc,0.0695683,mriqc,gcor
35329,mriqc,0.0131694,mriqc,gcor
35330,mriqc,0.0125855,mriqc,gcor
35331,mriqc,0.00867148,mriqc,gcor
35332,mriqc,0.0181583,mriqc,gcor
35333,mriqc,0.0269861,mriqc,gcor
35334,mriqc,0.0286993,mriqc,gcor
35335,mriqc,0.0188033,mriqc,gcor
35336,mriqc,0.0252141,mriqc,gcor
35337,mriqc,0.0120325,mriqc,gcor
35338,mriqc,0.0202492,mriqc,gcor
35339,mriqc,0.0102858,mriqc,gcor
35340,mriqc,0.0187259,mriqc,gcor
35341,mriqc,0.0120551,mriqc,gcor
35342,mriqc,0.0118607,mriqc,gcor
35343,mriqc,0.0133092,mriqc,gcor
35344,mriqc,0.0133625,mriqc,gcor
35345,mriqc,0.00948037,mriqc,gcor
35346,mriqc,0.0127762,mriqc,gcor
35347,mriqc,0.0313934,mriqc,gcor
35348,mriqc,0.0393561,mriqc,gcor
35349,mriqc,0.00361202,mriqc,gcor
35350,mriqc,0.00616284,mriqc,gcor
35351,mriqc,0.017238,mriqc,gcor
35352,mriqc,0.0277137,mriqc,gcor
35353,mriqc,0.0179392,mriqc,gcor
35354,mriqc,0.0325179,mriqc,gcor
35355,mriqc,0.021105,mriqc,gcor
35356,mriqc,0.0240807,mriqc,gcor
35357,mriqc,0.013483,mriqc,gcor
35358,mriqc,0.0354955,mriqc,gcor
35359,mriqc,0.0185752,mriqc,gcor
35360,mriqc,0.00912668,mriqc,gcor
35361,mriqc,0.0121821,mriqc,gcor
35362,mriqc,0.00906268,mriqc,gcor
35363,mriqc,0.00590481,mriqc,gcor
35364,mriqc,0.00989778,mriqc,gcor
35365,mriqc,0.0130112,mriqc,gcor
35366,mriqc,0.00696338,mriqc,gcor
35367,mriqc,0.0056044,mriqc,gcor
35368,mriqc,0.0164872,mriqc,gcor
35369,mriqc,0.00626355,mriqc,gcor
35370,mriqc,0.0211121,mriqc,gcor
35371,mriqc,0.0152205,mriqc,gcor
35372,mriqc,0.0152849,mriqc,gcor
35373,mriqc,0.00754585,mriqc,gcor
35374,mriqc,0.0136916,mriqc,gcor
35375,mriqc,0.0121011,mriqc,gcor
35376,mriqc,0.0160392,mriqc,gcor
35377,mriqc,0.00651255,mriqc,gcor
35378,mriqc,0.0167417,mriqc,gcor
35379,mriqc,0.00398724,mriqc,gcor
35380,mriqc,0.0386326,mriqc,gcor
35381,mriqc,0.027426,mriqc,gcor
35382,mriqc,0.0101906,mriqc,gcor
35383,mriqc,0.014185,mriqc,gcor
35384,mriqc,0.0219531,mriqc,gcor
35385,mriqc,0.0133632,mriqc,gcor
35386,mriqc,0.0107594,mriqc,gcor
35387,mriqc,0.0165875,mriqc,gcor
35388,mriqc,0.0165538,mriqc,gcor
35389,mriqc,0.0111848,mriqc,gcor
35390,mriqc,0.0329609,mriqc,gcor
35391,mriqc,0.0100946,mriqc,gcor
35392,mriqc,0.0137535,mriqc,gcor
35393,mriqc,0.0135836,mriqc,gcor
35394,mriqc,0.00486589,mriqc,gcor
35395,mriqc,0.00906081,mriqc,gcor
35396,mriqc,0.0157906,mriqc,gcor
35397,mriqc,0.0274883,mriqc,gcor
35398,mriqc,0.0124802,mriqc,gcor
35399,mriqc,0.0121662,mriqc,gcor
35400,mriqc,0.00738822,mriqc,gcor
35401,mriqc,0.03258,mriqc,gcor
35402,mriqc,0.0110164,mriqc,gcor
35403,mriqc,0.0159064,mriqc,gcor
35404,mriqc,0.0190364,mriqc,gcor
35405,mriqc,0.0139225,mriqc,gcor
35406,mriqc,0.00839547,mriqc,gcor
35407,mriqc,0.0175129,mriqc,gcor
35408,mriqc,0.0103611,mriqc,gcor
35409,mriqc,0.0128737,mriqc,gcor
35410,mriqc,0.0288266,mriqc,gcor
35411,mriqc,0.0097665,mriqc,gcor
35412,mriqc,0.0224979,mriqc,gcor
35413,mriqc,0.0241361,mriqc,gcor
35414,mriqc,0.0137319,mriqc,gcor
35415,mriqc,0.0255043,mriqc,gcor
35416,mriqc,0.00972489,mriqc,gcor
35417,mriqc,0.0251395,mriqc,gcor
35418,mriqc,0.0151977,mriqc,gcor
35419,mriqc,0.0239212,mriqc,gcor
35420,mriqc,0.00462946,mriqc,gcor
35421,mriqc,0.0246945,mriqc,gcor
35422,mriqc,0.0242992,mriqc,gcor
35423,mriqc,0.0176608,mriqc,gcor
35424,mriqc,0.0175536,mriqc,gcor
35425,mriqc,0.0172045,mriqc,gcor
35426,mriqc,0.038742,mriqc,gcor
35427,mriqc,0.0186129,mriqc,gcor
35428,mriqc,0.00933896,mriqc,gcor
35429,mriqc,0.0361094,mriqc,gcor
35430,mriqc,0.0299085,mriqc,gcor
35431,mriqc,0.0151163,mriqc,gcor
35432,mriqc,0.0101658,mriqc,gcor
35433,mriqc,0.0206118,mriqc,gcor
35434,mriqc,0.00819171,mriqc,gcor
35435,mriqc,0.00853655,mriqc,gcor
35436,mriqc,0.00993617,mriqc,gcor
35437,mriqc,0.0250665,mriqc,gcor
35438,mriqc,0.00949631,mriqc,gcor
35439,mriqc,0.0143037,mriqc,gcor
35440,mriqc,0.00836335,mriqc,gcor
35441,mriqc,0.0312511,mriqc,gcor
35442,mriqc,0.0114969,mriqc,gcor
35443,mriqc,0.0228574,mriqc,gcor
35444,mriqc,0.013114,mriqc,gcor
35445,mriqc,0.0236062,mriqc,gcor
35446,mriqc,0.0263561,mriqc,gcor
35447,mriqc,0.0131,mriqc,gcor
35448,mriqc,0.0141457,mriqc,gcor
35449,mriqc,0.0331532,mriqc,gcor
35450,mriqc,0.014964,mriqc,gcor
35451,mriqc,0.0273915,mriqc,gcor
35452,mriqc,0.0150491,mriqc,gcor
35453,mriqc,0.0167612,mriqc,gcor
35454,mriqc,0.0861799,mriqc,gcor
35455,mriqc,0.0293847,mriqc,gcor
35456,mriqc,0.0170536,mriqc,gcor
35457,mriqc,0.017112,mriqc,gcor
35458,mriqc,0.00630116,mriqc,gcor
35459,mriqc,0.0198361,mriqc,gcor
35460,mriqc,0.0228142,mriqc,gcor
35461,mriqc,0.0174736,mriqc,gcor
35462,mriqc,0.0130472,mriqc,gcor
35463,mriqc,0.00942016,mriqc,gcor
35464,mriqc,0.0276771,mriqc,gcor
35465,mriqc,0.0241918,mriqc,gcor
35466,mriqc,0.0116491,mriqc,gcor
35467,mriqc,0.0276888,mriqc,gcor
35468,mriqc,0.0150825,mriqc,gcor
35469,mriqc,0.0227638,mriqc,gcor
35470,mriqc,0.00883542,mriqc,gcor
35471,mriqc,0.0164224,mriqc,gcor
35472,mriqc,0.014005,mriqc,gcor
35473,mriqc,0.0121184,mriqc,gcor
35474,mriqc,0.0213379,mriqc,gcor
35475,mriqc,0.0218436,mriqc,gcor
35476,mriqc,0.00980119,mriqc,gcor
35477,mriqc,0.0184352,mriqc,gcor
35478,mriqc,0.0120339,mriqc,gcor
35479,mriqc,0.0343492,mriqc,gcor
35480,mriqc,0.0198819,mriqc,gcor
35481,mriqc,0.0181968,mriqc,gcor
35482,mriqc,0.0243929,mriqc,gcor
35483,mriqc,0.019116,mriqc,gcor
35484,mriqc,0.00409781,mriqc,gcor
35485,mriqc,0.0319994,mriqc,gcor
35486,mriqc,0.0115364,mriqc,gcor
35487,mriqc,0.00687158,mriqc,gcor
35488,mriqc,0.0289248,mriqc,gcor
35489,mriqc,0.0347282,mriqc,gcor
35490,mriqc,0.0107534,mriqc,gcor
35491,mriqc,0.0140738,mriqc,gcor
35492,mriqc,0.0205064,mriqc,gcor
35493,mriqc,0.0196763,mriqc,gcor
35494,mriqc,0.0204225,mriqc,gcor
35495,mriqc,0.00880544,mriqc,gcor
35496,mriqc,0.03319,mriqc,gcor
35497,mriqc,0.0202446,mriqc,gcor
35498,mriqc,0.026541,mriqc,gcor
35499,mriqc,0.0266048,mriqc,gcor
35500,mriqc,0.0136234,mriqc,gcor
35501,mriqc,0.0265201,mriqc,gcor
35502,mriqc,0.0234028,mriqc,gcor
35503,mriqc,0.0128921,mriqc,gcor
35504,mriqc,0.0303061,mriqc,gcor
35505,mriqc,0.0124504,mriqc,gcor
35506,mriqc,0.0203298,mriqc,gcor
35507,mriqc,0.021005,mriqc,gcor
35508,mriqc,0.0187081,mriqc,gcor
35509,mriqc,0.0349436,mriqc,gcor
35510,mriqc,0.0188224,mriqc,gcor
35511,mriqc,0.0223702,mriqc,gcor
35512,mriqc,0.0105961,mriqc,gcor
35513,mriqc,0.0599715,mriqc,gcor
35514,mriqc,0.018202,mriqc,gcor
35515,mriqc,0.0307682,mriqc,gcor
35516,mriqc,0.0368293,mriqc,gcor
35517,mriqc,0.0159857,mriqc,gcor
35518,mriqc,0.0258148,mriqc,gcor
35519,mriqc,0.0488268,mriqc,gcor
35520,mriqc,0.0574152,mriqc,gcor
35521,mriqc,0.0378115,mriqc,gcor
35522,mriqc,0.0346705,mriqc,gcor
35523,mriqc,0.0385736,mriqc,gcor
35524,mriqc,0.0180819,mriqc,gcor
35525,mriqc,0.022442,mriqc,gcor
35526,mriqc,0.0140694,mriqc,gcor
35527,mriqc,0.0474189,mriqc,gcor
35528,mriqc,0.0286233,mriqc,gcor
35529,mriqc,0.0173477,mriqc,gcor
35530,mriqc,0.0385155,mriqc,gcor
35531,mriqc,0.0247372,mriqc,gcor
35532,mriqc,0.0275462,mriqc,gcor
35533,mriqc,0.0222465,mriqc,gcor
35534,mriqc,0.0164309,mriqc,gcor
35535,mriqc,0.0363522,mriqc,gcor
35536,mriqc,0.047141,mriqc,gcor
35537,mriqc,0.0237681,mriqc,gcor
35538,mriqc,0.0165129,mriqc,gcor
35539,mriqc,0.0241262,mriqc,gcor
35540,mriqc,0.0515236,mriqc,gcor
35541,mriqc,0.0136059,mriqc,gcor
35542,mriqc,0.0234427,mriqc,gcor
35543,mriqc,0.010359,mriqc,gcor
35544,mriqc,0.0385596,mriqc,gcor
35545,mriqc,0.0206328,mriqc,gcor
35546,mriqc,0.0290947,mriqc,gcor
35547,mriqc,0.0103163,mriqc,gcor
35548,mriqc,0.014613,mriqc,gcor
35549,mriqc,0.0554083,mriqc,gcor
35550,mriqc,0.0225657,mriqc,gcor
35551,mriqc,0.036869,mriqc,gcor
35552,mriqc,0.0159187,mriqc,gcor
35553,mriqc,0.00455827,mriqc,gcor
35554,mriqc,0.00474246,mriqc,gcor
35555,mriqc,0.0117732,mriqc,gcor
35556,mriqc,0.0204872,mriqc,gcor
35557,mriqc,0.0282555,mriqc,gcor
35558,mriqc,0.0118281,mriqc,gcor
35559,mriqc,0.023152,mriqc,gcor
35560,mriqc,0.0109561,mriqc,gcor
35561,mriqc,0.0440263,mriqc,gcor
35562,mriqc,0.0166671,mriqc,gcor
35563,mriqc,0.0163254,mriqc,gcor
35564,mriqc,0.0294818,mriqc,gcor
35565,mriqc,0.00406565,mriqc,gcor
35566,mriqc,0.0327269,mriqc,gcor
35567,mriqc,0.0208396,mriqc,gcor
35568,mriqc,0.0191431,mriqc,gcor
35569,mriqc,0.0139504,mriqc,gcor
35570,mriqc,0.0123579,mriqc,gcor
35571,mriqc,0.0112026,mriqc,gcor
35572,mriqc,0.0299856,mriqc,gcor
35573,mriqc,0.0281265,mriqc,gcor
35574,mriqc,0.0190373,mriqc,gcor
35575,mriqc,0.0111279,mriqc,gcor
35576,mriqc,0.0409083,mriqc,gcor
35577,mriqc,0.0389275,mriqc,gcor
35578,mriqc,0.0247057,mriqc,gcor
35579,mriqc,0.0173043,mriqc,gcor
35580,mriqc,0.0142271,mriqc,gcor
35581,mriqc,0.0276776,mriqc,gcor
35582,mriqc,0.0124138,mriqc,gcor
35583,mriqc,0.0233037,mriqc,gcor
35584,mriqc,0.00999759,mriqc,gcor
35585,mriqc,0.0594068,mriqc,gcor
35586,mriqc,0.0105247,mriqc,gcor
35587,mriqc,0.0213254,mriqc,gcor
35588,mriqc,0.0279518,mriqc,gcor
35589,mriqc,0.0166036,mriqc,gcor
35590,mriqc,0.0197213,mriqc,gcor
35591,mriqc,0.0245009,mriqc,gcor
35592,mriqc,0.0410052,mriqc,gcor
35593,mriqc,0.0336348,mriqc,gcor
35594,mriqc,0.0238228,mriqc,gcor
35595,mriqc,0.00319724,mriqc,gcor
35596,mriqc,0.0151698,mriqc,gcor
35597,mriqc,0.0100324,mriqc,gcor
35598,mriqc,0.0167475,mriqc,gcor
35599,mriqc,0.0391208,mriqc,gcor
35600,mriqc,0.0154758,mriqc,gcor
35601,mriqc,0.0205149,mriqc,gcor
35602,mriqc,0.0199388,mriqc,gcor
35603,mriqc,0.0198032,mriqc,gcor
35604,mriqc,0.01129,mriqc,gcor
35605,mriqc,0.0199108,mriqc,gcor
35606,mriqc,0.0336495,mriqc,gcor
35607,mriqc,0.0186646,mriqc,gcor
35608,mriqc,0.0140323,mriqc,gcor
35609,mriqc,0.0441926,mriqc,gcor
35610,mriqc,0.0102669,mriqc,gcor
35611,mriqc,0.0102035,mriqc,gcor
35612,mriqc,0.0525402,mriqc,gcor
35613,mriqc,0.00962725,mriqc,gcor
35614,mriqc,0.0537229,mriqc,gcor
35615,mriqc,0.00710632,mriqc,gcor
35616,mriqc,0.0284538,mriqc,gcor
35617,mriqc,0.00585665,mriqc,gcor
35618,mriqc,0.00839344,mriqc,gcor
35619,mriqc,0.0257391,mriqc,gcor
35620,mriqc,0.0167218,mriqc,gcor
35621,mriqc,0.026787,mriqc,gcor
35622,mriqc,0.00802731,mriqc,gcor
35623,mriqc,0.0308666,mriqc,gcor
35624,mriqc,0.00500676,mriqc,gcor
35625,mriqc,0.0162707,mriqc,gcor
35626,mriqc,0.0506384,mriqc,gcor
35627,mriqc,0.0144676,mriqc,gcor
35628,mriqc,0.0247252,mriqc,gcor
35629,mriqc,0.0218382,mriqc,gcor
35630,mriqc,0.00989116,mriqc,gcor
35631,mriqc,0.0211473,mriqc,gcor
35632,mriqc,0.0332282,mriqc,gcor
35633,mriqc,0.0215339,mriqc,gcor
35634,mriqc,0.0153754,mriqc,gcor
35635,mriqc,0.00821097,mriqc,gcor
35636,mriqc,0.0115762,mriqc,gcor
35637,mriqc,0.0264784,mriqc,gcor
35638,mriqc,0.0200972,mriqc,gcor
35639,mriqc,0.0360818,mriqc,gcor
35640,mriqc,0.0574586,mriqc,gcor
35641,mriqc,0.0133843,mriqc,gcor
35642,mriqc,0.0274978,mriqc,gcor
35643,mriqc,0.0242768,mriqc,gcor
35644,mriqc,0.0321259,mriqc,gcor
35645,mriqc,0.0219009,mriqc,gcor
35646,mriqc,0.0109682,mriqc,gcor
35647,mriqc,0.0229064,mriqc,gcor
35648,mriqc,0.0192589,mriqc,gcor
35649,mriqc,0.0297823,mriqc,gcor
35650,mriqc,0.052155,mriqc,gcor
35651,mriqc,0.0246417,mriqc,gcor
35652,mriqc,0.0194852,mriqc,gcor
35653,mriqc,0.0156057,mriqc,gcor
35654,mriqc,0.0127068,mriqc,gcor
35655,mriqc,0.0415194,mriqc,gcor
35656,mriqc,0.0211171,mriqc,gcor
35657,mriqc,0.0144452,mriqc,gcor
35658,mriqc,0.00851326,mriqc,gcor
35659,mriqc,0.00345536,mriqc,gcor
35660,mriqc,0.0154299,mriqc,gcor
35661,mriqc,0.0384472,mriqc,gcor
35662,mriqc,0.0263629,mriqc,gcor
35663,mriqc,0.00788508,mriqc,gcor
35664,mriqc,0.0263234,mriqc,gcor
35665,mriqc,0.0102847,mriqc,gcor
35666,mriqc,0.0248629,mriqc,gcor
35667,mriqc,0.00378285,mriqc,gcor
35668,mriqc,0.0176116,mriqc,gcor
35669,mriqc,0.0130544,mriqc,gcor
35670,mriqc,0.0112663,mriqc,gcor
35671,mriqc,0.0431902,mriqc,gcor
35672,mriqc,0.022822,mriqc,gcor
35673,mriqc,0.0118098,mriqc,gcor
35674,mriqc,0.020482,mriqc,gcor
35675,mriqc,0.00763719,mriqc,gcor
35676,mriqc,0.0157326,mriqc,gcor
35677,mriqc,0.0136725,mriqc,gcor
35678,mriqc,0.00934597,mriqc,gcor
35679,mriqc,0.0511024,mriqc,gcor
35680,mriqc,0.00740192,mriqc,gcor
35681,mriqc,0.00483819,mriqc,gcor
35682,mriqc,0.0386886,mriqc,gcor
35683,mriqc,0.037195,mriqc,gcor
35684,mriqc,0.0337134,mriqc,gcor
35685,mriqc,0.010448,mriqc,gcor
35686,mriqc,0.00742941,mriqc,gcor
35687,mriqc,0.0103219,mriqc,gcor
35688,mriqc,0.00798839,mriqc,gcor
35689,mriqc,0.0159132,mriqc,gcor
35690,mriqc,0.00789333,mriqc,gcor
35691,mriqc,0.00688601,mriqc,gcor
35692,mriqc,0.00452819,mriqc,gcor
35693,mriqc,0.0229043,mriqc,gcor
35694,mriqc,0.0135203,mriqc,gcor
35695,mriqc,0.0079749,mriqc,gcor
35696,mriqc,0.018026,mriqc,gcor
35697,mriqc,0.0181435,mriqc,gcor
35698,mriqc,0.0244318,mriqc,gcor
35699,mriqc,0.00497668,mriqc,gcor
35700,mriqc,0.00546084,mriqc,gcor
35701,mriqc,0.0242767,mriqc,gcor
35702,mriqc,0.0182675,mriqc,gcor
35703,mriqc,0.0153308,mriqc,gcor
35704,mriqc,0.0169141,mriqc,gcor
35705,mriqc,0.0390102,mriqc,gcor
35706,mriqc,0.00772858,mriqc,gcor
35707,mriqc,0.0370954,mriqc,gcor
35708,mriqc,0.0177389,mriqc,gcor
35709,mriqc,0.0484817,mriqc,gcor
35710,mriqc,0.0259624,mriqc,gcor
35711,mriqc,0.0497547,mriqc,gcor
35712,mriqc,0.0684007,mriqc,gcor
35713,mriqc,0.0319679,mriqc,gcor
35714,mriqc,0.0161685,mriqc,gcor
35715,mriqc,0.00464943,mriqc,gcor
35716,mriqc,0.0124291,mriqc,gcor
35717,mriqc,0.0338931,mriqc,gcor
35718,mriqc,0.0193733,mriqc,gcor
35719,mriqc,0.0148306,mriqc,gcor
35720,mriqc,0.00978756,mriqc,gcor
35721,mriqc,0.0154087,mriqc,gcor
35722,mriqc,0.0168415,mriqc,gcor
35723,mriqc,0.00538072,mriqc,gcor
35724,mriqc,0.0234902,mriqc,gcor
35725,mriqc,0.0389964,mriqc,gcor
35726,mriqc,0.0127088,mriqc,gcor
35727,mriqc,0.00992509,mriqc,gcor
35728,mriqc,0.0108696,mriqc,gcor
35729,mriqc,0.0141394,mriqc,gcor
35730,mriqc,0.00943453,mriqc,gcor
35731,mriqc,0.0291725,mriqc,gcor
35732,mriqc,0.0204685,mriqc,gcor
35733,mriqc,0.0241901,mriqc,gcor
35734,mriqc,0.0249948,mriqc,gcor
35735,mriqc,0.0205703,mriqc,gcor
35736,mriqc,0.0110066,mriqc,gcor
35737,mriqc,0.00932068,mriqc,gcor
35738,mriqc,0.00729709,mriqc,gcor
35739,mriqc,0.00857281,mriqc,gcor
35740,mriqc,0.00982473,mriqc,gcor
35741,mriqc,0.0210544,mriqc,gcor
35742,mriqc,0.0172612,mriqc,gcor
35743,mriqc,0.0304566,mriqc,gcor
35744,mriqc,0.053681,mriqc,gcor
35745,mriqc,0.0324001,mriqc,gcor
35746,mriqc,0.0114174,mriqc,gcor
35747,mriqc,0.00739176,mriqc,gcor
35748,mriqc,0.0061148,mriqc,gcor
35749,mriqc,0.00389243,mriqc,gcor
35750,mriqc,0.0253241,mriqc,gcor
35751,mriqc,0.0292347,mriqc,gcor
35752,mriqc,0.0125123,mriqc,gcor
35753,mriqc,0.0186032,mriqc,gcor
35754,mriqc,0.0200299,mriqc,gcor
35755,mriqc,0.0382716,mriqc,gcor
35756,mriqc,0.00771242,mriqc,gcor
35757,mriqc,0.0108332,mriqc,gcor
35758,mriqc,0.0351517,mriqc,gcor
35759,mriqc,0.0279539,mriqc,gcor
35760,mriqc,0.0109439,mriqc,gcor
35761,mriqc,0.0223216,mriqc,gcor
35762,mriqc,0.0173365,mriqc,gcor
35763,mriqc,0.00958005,mriqc,gcor
35764,mriqc,0.0110026,mriqc,gcor
35765,mriqc,0.00319832,mriqc,gcor
35766,mriqc,0.0112708,mriqc,gcor
35767,mriqc,0.0207747,mriqc,gcor
35768,mriqc,0.00607384,mriqc,gcor
35769,mriqc,0.00475314,mriqc,gcor
35770,mriqc,0.0420466,mriqc,gcor
35771,mriqc,0.00487638,mriqc,gcor
35772,mriqc,0.0339777,mriqc,gcor
35773,mriqc,0.0157067,mriqc,gcor
35774,mriqc,0.0218221,mriqc,gcor
35775,mriqc,0.00357578,mriqc,gcor
35776,mriqc,0.0193868,mriqc,gcor
35777,mriqc,0.0155606,mriqc,gcor
35778,mriqc,0.0223176,mriqc,gcor
35779,mriqc,0.00553082,mriqc,gcor
35780,mriqc,0.0146147,mriqc,gcor
35781,mriqc,0.00847703,mriqc,gcor
35782,mriqc,0.00586326,mriqc,gcor
35783,mriqc,0.00448021,mriqc,gcor
35784,mriqc,0.00962725,mriqc,gcor
35785,mriqc,0.0152277,mriqc,gcor
35786,mriqc,0.0138839,mriqc,gcor
35787,mriqc,0.0114375,mriqc,gcor
35788,mriqc,0.0644547,mriqc,gcor
35789,mriqc,0.0318618,mriqc,gcor
35790,mriqc,0.0118947,mriqc,gcor
35791,mriqc,0.0154201,mriqc,gcor
35792,mriqc,0.0147048,mriqc,gcor
35793,mriqc,0.00788365,mriqc,gcor
35794,mriqc,0.0221638,mriqc,gcor
35795,mriqc,0.0155236,mriqc,gcor
35796,mriqc,0.0270426,mriqc,gcor
35797,mriqc,0.0243752,mriqc,gcor
35798,mriqc,0.0137731,mriqc,gcor
35799,mriqc,0.0201721,mriqc,gcor
35800,mriqc,0.026213,mriqc,gcor
35801,mriqc,0.0267636,mriqc,gcor
35802,mriqc,0.0203227,mriqc,gcor
35803,mriqc,0.00234521,mriqc,gcor
35804,mriqc,0.0134276,mriqc,gcor
35805,mriqc,0.0164751,mriqc,gcor
35806,mriqc,0.0223837,mriqc,gcor
35807,mriqc,0.0259972,mriqc,gcor
35808,mriqc,0.0131736,mriqc,gcor
35809,mriqc,0.0262554,mriqc,gcor
35810,mriqc,0.00529525,mriqc,gcor
35811,mriqc,0.0136021,mriqc,gcor
35812,mriqc,0.0476894,mriqc,gcor
35813,mriqc,0.0272854,mriqc,gcor
35814,mriqc,0.0166343,mriqc,gcor
35815,mriqc,0.0243254,mriqc,gcor
35816,mriqc,0.0572218,mriqc,gcor
35817,mriqc,0.0297114,mriqc,gcor
35818,mriqc,0.0107306,mriqc,gcor
35819,mriqc,0.0237878,mriqc,gcor
35820,mriqc,0.015633,mriqc,gcor
35821,mriqc,0.0115592,mriqc,gcor
35822,mriqc,0.0154305,mriqc,gcor
35823,mriqc,0.0177957,mriqc,gcor
35824,mriqc,0.0150747,mriqc,gcor
35825,mriqc,0.00489175,mriqc,gcor
